country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10,year
United States,US,2022-05-08,TV,4,Meltdown: Three Mile Island,Meltdown: Three Mile Island: Limited Series,1,2022
United States,US,2022-05-08,TV,5,Bullsh*t The Gameshow,Bullsh*t The Gameshow: Season 1,2,2022
United States,US,2022-05-08,TV,6,The Marked Heart,The Marked Heart: Season 1,3,2022
United States,US,2022-05-08,TV,7,Bridgerton,Bridgerton: Season 2,7,2022
United States,US,2022-05-08,TV,8,Ozark,Ozark: Season 1,4,2022
United States,US,2022-05-08,TV,9,The Circle,The Circle: Season 4,1,2022
United States,US,2022-05-08,TV,10,Married at First Sight,Married at First Sight: Season 10,4,2022
United States,US,2022-05-01,Films,1,365 Days: This Day,,1,2022
United States,US,2022-05-01,Films,2,The Mystery of Marilyn Monroe: The Unheard Tapes,,1,2022
United States,US,2022-05-01,Films,3,How It Ends,,2,2022
United States,US,2022-05-01,Films,4,Silverton Siege,,1,2022
United States,US,2022-05-01,Films,5,Kung Fu Panda 3,,1,2022
United States,US,2022-05-01,Films,6,Shrek Forever After,,5,2022
United States,US,2022-05-01,Films,7,White Hot: The Rise & Fall of Abercrombie & Fitch,,2,2022
United States,US,2022-05-01,Films,8,Shrek,,7,2022
United States,US,2022-05-01,Films,9,Cleaner,,3,2022
United States,US,2022-05-01,Films,10,The Adam Project,,8,2022
United States,US,2022-05-01,TV,1,Ozark,Ozark: Season 4,8,2022
United States,US,2022-05-01,TV,2,Selling Sunset,Selling Sunset: Season 5,2,2022
United States,US,2022-05-01,TV,3,The Marked Heart,The Marked Heart: Season 1,2,2022
United States,US,2022-05-01,TV,4,Conversations with a Killer: The John Wayne Gacy Tapes,Conversations with a Killer: The John Wayne Gacy Tapes: Limited Series,2,2022
United States,US,2022-05-01,TV,5,Bridgerton,Bridgerton: Season 2,6,2022
United States,US,2022-05-01,TV,6,Married at First Sight,Married at First Sight: Season 10,3,2022
United States,US,2022-05-01,TV,7,Grace and Frankie,Grace and Frankie: Season 7,1,2022
United States,US,2022-05-01,TV,8,Anatomy of a Scandal,Anatomy of a Scandal: Limited Series,3,2022
United States,US,2022-05-01,TV,9,The Ultimatum: Marry or Move On,The Ultimatum: Marry or Move On: Season 1,4,2022
United States,US,2022-05-01,TV,10,Bullsh*t The Gameshow,Bullsh*t The Gameshow: Season 1,1,2022
United States,US,2022-04-24,Films,1,White Hot: The Rise & Fall of Abercrombie & Fitch,,1,2022
United States,US,2022-04-24,Films,2,Cleaner,,2,2022
United States,US,2022-04-24,Films,3,Choose or Die,,2,2022
United States,US,2022-04-24,Films,4,How It Ends,,1,2022
United States,US,2022-04-24,Films,5,Shrek Forever After,,4,2022
United States,US,2022-04-24,Films,6,Shrek,,6,2022
United States,US,2022-04-24,Films,7,The Adam Project,,7,2022
United States,US,2022-04-24,Films,8,The Blind Side,,4,2022
United States,US,2022-04-24,Films,9,Shrek 2,,6,2022
United States,US,2022-04-24,Films,10,Ouija: Origin of Evil,,1,2022
United States,US,2022-04-24,TV,1,Anatomy of a Scandal,Anatomy of a Scandal: Limited Series,2,2022
United States,US,2022-04-24,TV,2,Conversations with a Killer: The John Wayne Gacy Tapes,Conversations with a Killer: The John Wayne Gacy Tapes: Limited Series,1,2022
United States,US,2022-04-24,TV,3,The Ultimatum: Marry or Move On,The Ultimatum: Marry or Move On: Season 1,3,2022
United States,US,2022-04-24,TV,4,Bridgerton,Bridgerton: Season 2,5,2022
United States,US,2022-04-24,TV,5,Married at First Sight,Married at First Sight: Season 10,2,2022
United States,US,2022-04-24,TV,6,Selling Sunset,Selling Sunset: Season 5,1,2022
United States,US,2022-04-24,TV,7,The Marked Heart,The Marked Heart: Season 1,1,2022
United States,US,2022-04-24,TV,8,Better Call Saul,Better Call Saul: Season 5,3,2022
United States,US,2022-04-24,TV,9,CoComelon,CoComelon: Season 5,4,2022
United States,US,2022-04-24,TV,10,Queen of the South,Queen of the South: Season 5,3,2022
United States,US,2022-04-17,Films,1,The Call,,1,2022
United States,US,2022-04-17,Films,2,Cleaner,,1,2022
United States,US,2022-04-17,Films,3,Without a Paddle,,2,2022
United States,US,2022-04-17,Films,4,Choose or Die,,1,2022
United States,US,2022-04-17,Films,5,Shrek Forever After,,3,2022
United States,US,2022-04-17,Films,6,Catch and Release,,2,2022
United States,US,2022-04-17,Films,7,Four Brothers,,2,2022
United States,US,2022-04-17,Films,8,Hop,,1,2022
United States,US,2022-04-17,Films,9,The Blind Side,,3,2022
United States,US,2022-04-17,Films,10,The Adam Project,,6,2022
United States,US,2022-04-17,TV,1,The Ultimatum: Marry or Move On,The Ultimatum: Marry or Move On: Season 1,2,2022
United States,US,2022-04-17,TV,2,Bridgerton,Bridgerton: Season 2,4,2022
United States,US,2022-04-17,TV,3,Anatomy of a Scandal,Anatomy of a Scandal: Limited Series,1,2022
United States,US,2022-04-17,TV,4,Better Call Saul,Better Call Saul: Season 5,2,2022
United States,US,2022-04-17,TV,5,Queen of the South,Queen of the South: Season 5,2,2022
United States,US,2022-04-17,TV,6,Our Great National Parks,Our Great National Parks: Limited Series,1,2022
United States,US,2022-04-17,TV,7,Bridgerton,Bridgerton: Season 1,4,2022
United States,US,2022-04-17,TV,8,Married at First Sight,Married at First Sight: Season 10,1,2022
United States,US,2022-04-17,TV,9,CoComelon,CoComelon: Season 5,3,2022
United States,US,2022-04-17,TV,10,Inventing Anna,Inventing Anna: Limited Series,10,2022
United States,US,2022-04-10,Films,1,The Blind Side,,2,2022
United States,US,2022-04-10,Films,2,Shrek Forever After,,2,2022
United States,US,2022-04-10,Films,3,Four Brothers,,1,2022
United States,US,2022-04-10,Films,4,Without a Paddle,,1,2022
United States,US,2022-04-10,Films,5,Monster-in-Law,,1,2022
United States,US,2022-04-10,Films,6,The Bubble,,2,2022
United States,US,2022-04-10,Films,7,Molly's Game,,1,2022
United States,US,2022-04-10,Films,8,Catch and Release,,1,2022
United States,US,2022-04-10,Films,9,Blow,,1,2022
United States,US,2022-04-10,Films,10,The Adam Project,,5,2022
United States,US,2022-04-10,TV,1,Bridgerton,Bridgerton: Season 2,3,2022
United States,US,2022-04-10,TV,2,The Ultimatum: Marry or Move On,The Ultimatum: Marry or Move On: Season 1,1,2022
United States,US,2022-04-10,TV,3,Better Call Saul,Better Call Saul: Season 5,1,2022
United States,US,2022-04-10,TV,4,Bridgerton,Bridgerton: Season 1,3,2022
United States,US,2022-04-10,TV,5,Queen of the South,Queen of the South: Season 5,1,2022
United States,US,2022-04-10,TV,6,CoComelon,CoComelon: Season 5,2,2022
United States,US,2022-04-10,TV,7,Inventing Anna,Inventing Anna: Limited Series,9,2022
United States,US,2022-04-10,TV,8,Is It Cake?,Is It Cake?: Season 1,4,2022
United States,US,2022-04-10,TV,9,Heartland,Heartland: Season 14,2,2022
United States,US,2022-04-10,TV,10,Get Organized with The Home Edit,Get Organized with The Home Edit: Season 2,2,2022
United States,US,2022-04-03,Films,1,The Blind Side,,1,2022
United States,US,2022-04-03,Films,2,Blade Runner 2049,,2,2022
United States,US,2022-04-03,Films,3,Shrek Forever After,,1,2022
United States,US,2022-04-03,Films,4,The Adam Project,,4,2022
United States,US,2022-04-03,Films,5,The Bubble,,1,2022
United States,US,2022-04-03,Films,6,Trust No One: The Hunt for the Crypto King,,1,2022
United States,US,2022-04-03,Films,7,Shrek,,5,2022
United States,US,2022-04-03,Films,8,Shrek 2,,5,2022
United States,US,2022-04-03,Films,9,Sherlock Holmes: A Game of Shadows,,1,2022
United States,US,2022-04-03,Films,10,Blade: Trinity,,1,2022
United States,US,2022-04-03,TV,1,Bridgerton,Bridgerton: Season 2,2,2022
United States,US,2022-04-03,TV,2,Bridgerton,Bridgerton: Season 1,2,2022
United States,US,2022-04-03,TV,3,Is It Cake?,Is It Cake?: Season 1,3,2022
United States,US,2022-04-03,TV,4,Inventing Anna,Inventing Anna: Limited Series,8,2022
United States,US,2022-04-03,TV,5,Good Girls,Good Girls: Season 4,4,2022
United States,US,2022-04-03,TV,6,The Last Kingdom,The Last Kingdom: Season 5,4,2022
United States,US,2022-04-03,TV,7,PIECES OF HER,PIECES OF HER: Season 1,5,2022
United States,US,2022-04-03,TV,8,CoComelon,CoComelon: Season 5,1,2022
United States,US,2022-04-03,TV,9,Heartland,Heartland: Season 14,1,2022
United States,US,2022-04-03,TV,10,Get Organized with The Home Edit,Get Organized with The Home Edit: Season 2,1,2022
United States,US,2022-03-27,Films,1,The Adam Project,,3,2022
United States,US,2022-03-27,Films,2,Black Crab,,2,2022
United States,US,2022-03-27,Films,3,A Walk Among the Tombstones,,2,2022
United States,US,2022-03-27,Films,4,Rescued by Ruby,,2,2022
United States,US,2022-03-27,Films,5,Blade Runner 2049,,1,2022
United States,US,2022-03-27,Films,6,Windfall,,2,2022
United States,US,2022-03-27,Films,7,Shrek,,4,2022
United States,US,2022-03-27,Films,8,London Has Fallen,,2,2022
United States,US,2022-03-27,Films,9,Shrek 2,,4,2022
United States,US,2022-03-27,Films,10,In Good Hands,,1,2022
United States,US,2022-03-27,TV,1,Bridgerton,Bridgerton: Season 2,1,2022
United States,US,2022-03-27,TV,2,Is It Cake?,Is It Cake?: Season 1,2,2022
United States,US,2022-03-27,TV,3,Inventing Anna,Inventing Anna: Limited Series,7,2022
United States,US,2022-03-27,TV,4,Good Girls,Good Girls: Season 4,3,2022
United States,US,2022-03-27,TV,5,Bridgerton,Bridgerton: Season 1,1,2022
United States,US,2022-03-27,TV,6,Bad Vegan: Fame. Fraud. Fugitives.,Bad Vegan: Fame. Fraud. Fugitives.: Limited Series,2,2022
United States,US,2022-03-27,TV,7,The Last Kingdom,The Last Kingdom: Season 5,3,2022
United States,US,2022-03-27,TV,8,PIECES OF HER,PIECES OF HER: Season 1,4,2022
United States,US,2022-03-27,TV,9,Human Resources,Human Resources: Season 1,2,2022
United States,US,2022-03-27,TV,10,Top Boy,Top Boy: Season 2,1,2022
United States,US,2022-03-20,Films,1,The Adam Project,,2,2022
United States,US,2022-03-20,Films,2,A Walk Among the Tombstones,,1,2022
United States,US,2022-03-20,Films,3,Black Crab,,1,2022
United States,US,2022-03-20,Films,4,Rescued by Ruby,,1,2022
United States,US,2022-03-20,Films,5,Shrek,,3,2022
United States,US,2022-03-20,Films,6,Shrek 2,,3,2022
United States,US,2022-03-20,Films,7,London Has Fallen,,1,2022
United States,US,2022-03-20,Films,8,A Madea Homecoming,,4,2022
United States,US,2022-03-20,Films,9,Despicable Me 2,,7,2022
United States,US,2022-03-20,Films,10,Windfall,,1,2022
United States,US,2022-03-20,TV,1,Good Girls,Good Girls: Season 4,2,2022
United States,US,2022-03-20,TV,2,The Last Kingdom,The Last Kingdom: Season 5,2,2022
United States,US,2022-03-20,TV,3,Bad Vegan: Fame. Fraud. Fugitives.,Bad Vegan: Fame. Fraud. Fugitives.: Limited Series,1,2022
United States,US,2022-03-20,TV,4,Inventing Anna,Inventing Anna: Limited Series,6,2022
United States,US,2022-03-20,TV,5,PIECES OF HER,PIECES OF HER: Season 1,3,2022
United States,US,2022-03-20,TV,6,Life After Death with Tyler Henry,Life After Death with Tyler Henry: Season 1,2,2022
United States,US,2022-03-20,TV,7,Is It Cake?,Is It Cake?: Season 1,1,2022
United States,US,2022-03-20,TV,8,Love Is Blind,Love Is Blind: Season 2,6,2022
United States,US,2022-03-20,TV,9,Worst Roommate Ever,Worst Roommate Ever: Season 1,3,2022
United States,US,2022-03-20,TV,10,Human Resources,Human Resources: Season 1,1,2022
United States,US,2022-03-13,Films,1,The Adam Project,,1,2022
United States,US,2022-03-13,Films,2,Shrek,,2,2022
United States,US,2022-03-13,Films,3,Shrek 2,,2,2022
United States,US,2022-03-13,Films,4,Shooter,,1,2022
United States,US,2022-03-13,Films,5,A Madea Homecoming,,3,2022
United States,US,2022-03-13,Films,6,The Weekend Away,,2,2022
United States,US,2022-03-13,Films,7,Coach Carter,,1,2022
United States,US,2022-03-13,Films,8,21,,1,2022
United States,US,2022-03-13,Films,9,The Green Mile,,1,2022
United States,US,2022-03-13,Films,10,Despicable Me 2,,6,2022
United States,US,2022-03-13,TV,1,PIECES OF HER,PIECES OF HER: Season 1,2,2022
United States,US,2022-03-13,TV,2,Good Girls,Good Girls: Season 4,1,2022
United States,US,2022-03-13,TV,3,The Last Kingdom,The Last Kingdom: Season 5,1,2022
United States,US,2022-03-13,TV,4,Inventing Anna,Inventing Anna: Limited Series,5,2022
United States,US,2022-03-13,TV,5,Worst Roommate Ever,Worst Roommate Ever: Season 1,2,2022
United States,US,2022-03-13,TV,6,Love Is Blind,Love Is Blind: Season 2,5,2022
United States,US,2022-03-13,TV,7,Vikings: Valhalla,Vikings: Valhalla: Season 1,3,2022
United States,US,2022-03-13,TV,8,Life After Death with Tyler Henry,Life After Death with Tyler Henry: Season 1,1,2022
United States,US,2022-03-13,TV,9,The Last Kingdom,The Last Kingdom: Season 1,1,2022
United States,US,2022-03-13,TV,10,Good Girls,Good Girls: Season 1,1,2022
United States,US,2022-03-06,Films,1,A Madea Homecoming,,2,2022
United States,US,2022-03-06,Films,2,Shrek 2,,1,2022
United States,US,2022-03-06,Films,3,The Weekend Away,,1,2022
United States,US,2022-03-06,Films,4,Just Like Heaven,,1,2022
United States,US,2022-03-06,Films,5,Battleship,,1,2022
United States,US,2022-03-06,Films,6,21 Bridges,,1,2022
United States,US,2022-03-06,Films,7,Against The Ice,,1,2022
United States,US,2022-03-06,Films,8,Shrek,,1,2022
United States,US,2022-03-06,Films,9,Despicable Me 2,,5,2022
United States,US,2022-03-06,Films,10,Restless,,2,2022
United States,US,2022-03-06,TV,1,Worst Roommate Ever,Worst Roommate Ever: Season 1,1,2022
United States,US,2022-03-06,TV,2,Vikings: Valhalla,Vikings: Valhalla: Season 1,2,2022
United States,US,2022-03-06,TV,3,Inventing Anna,Inventing Anna: Limited Series,4,2022
United States,US,2022-03-06,TV,4,Love Is Blind,Love Is Blind: Season 2,4,2022
United States,US,2022-03-06,TV,5,PIECES OF HER,PIECES OF HER: Season 1,1,2022
United States,US,2022-03-06,TV,6,jeen-yuhs: A Kanye Trilogy,,3,2022
United States,US,2022-03-06,TV,7,Sweet Magnolias,Sweet Magnolias: Season 2,5,2022
United States,US,2022-03-06,TV,8,Love Is Blind,Love Is Blind: Season 1,2,2022
United States,US,2022-03-06,TV,9,CoComelon,CoComelon: Season 4,12,2022
United States,US,2022-03-06,TV,10,Ozark,Ozark: Season 4,7,2022
United States,US,2022-02-27,Films,1,A Madea Homecoming,,1,2022
United States,US,2022-02-27,Films,2,Despicable Me 2,,4,2022
United States,US,2022-02-27,Films,3,Texas Chainsaw Massacre,,2,2022
United States,US,2022-02-27,Films,4,The Tinder Swindler,,4,2022
United States,US,2022-02-27,Films,5,St. Vincent,,2,2022
United States,US,2022-02-27,Films,6,Despicable Me,,4,2022
United States,US,2022-02-27,Films,7,Blackhat,,2,2022
United States,US,2022-02-27,Films,8,Restless,,1,2022
